symbol,company_name,sector,yahoo_symbol,currency
V2RETAIL,V2 Retail Limited,Unclassified,V2RETAIL.NS,INR
VADILALIND,Vadilal Industries Limited,Unclassified,VADILALIND.NS,INR
VAIBHAVGBL,Vaibhav Global Limited,Unclassified,VAIBHAVGBL.NS,INR
VAISHALI,Vaishali Pharma Limited,Unclassified,VAISHALI.NS,INR
VAKRANGEE,Vakrangee Limited,Unclassified,VAKRANGEE.NS,INR
VALIANTLAB,Valiant Laboratories Limited,Unclassified,VALIANTLAB.NS,INR
VALIANTORG,Valiant Organics Limited,Unclassified,VALIANTORG.NS,INR
VARDHACRLC,Vardhman Acrylics Limited,Unclassified,VARDHACRLC.NS,INR
VARDMNPOLY,Vardhman Polytex Limited,Unclassified,VARDMNPOLY.NS,INR
VARROC,Varroc Engineering Limited,Unclassified,VARROC.NS,INR
VASCONEQ,Vascon Engineers Limited,Unclassified,VASCONEQ.NS,INR
VASWANI,Vaswani Industries Limited,Unclassified,VASWANI.NS,INR
VBL,Varun Beverages Limited,Unclassified,VBL.NS,INR
VCL,Vaxtex Cotfab Limited,Unclassified,VCL.NS,INR
VEDL,Vedanta Limited,Unclassified,VEDL.NS,INR
VEEDOL,Veedol Corporation Limited,Unclassified,VEEDOL.NS,INR
VENKEYS,Venky's (India) Limited,Unclassified,VENKEYS.NS,INR
VENTIVE,Ventive Hospitality Limited,Unclassified,VENTIVE.NS,INR
VENUSPIPES,Venus Pipes & Tubes Limited,Unclassified,VENUSPIPES.NS,INR
VENUSREM,Venus Remedies Limited,Unclassified,VENUSREM.NS,INR
VERANDA,Veranda Learning Solutions Limited,Unclassified,VERANDA.NS,INR
VERTOZ,Vertoz Limited,Unclassified,VERTOZ.NS,INR
VESUVIUS,Vesuvius India Limited,Unclassified,VESUVIUS.NS,INR
VETO,Veto Switchgears And Cables Limited,Unclassified,VETO.NS,INR
VGL,VARVEE GLOBAL LIMITED,Unclassified,VGL.NS,INR
VGUARD,V-Guard Industries Limited,Unclassified,VGUARD.NS,INR
VHL,Vardhman Holdings Limited,Unclassified,VHL.NS,INR
VHLTD,Viceroy Hotels Limited,Unclassified,VHLTD.NS,INR
VIDHIING,Vidhi Specialty Food Ingredients Limited,Unclassified,VIDHIING.NS,INR
VIDYAWIRES,Vidya Wires Limited,Unclassified,VIDYAWIRES.NS,INR
VIJAYA,Vijaya Diagnostic Centre Limited,Unclassified,VIJAYA.NS,INR
VIJIFIN,Viji Finance Limited,Unclassified,VIJIFIN.NS,INR
VIKASECO,Vikas EcoTech Limited,Unclassified,VIKASECO.NS,INR
VIKASLIFE,Vikas Lifecare Limited,Unclassified,VIKASLIFE.NS,INR
VIKRAMSOLR,Vikram Solar Limited,Unclassified,VIKRAMSOLR.NS,INR
VIKRAN,Vikran Engineering Limited,Unclassified,VIKRAN.NS,INR
VIMTALABS,Vimta Labs Limited,Unclassified,VIMTALABS.NS,INR
VINATIORGA,Vinati Organics Limited,Unclassified,VINATIORGA.NS,INR
VINCOFE,Vintage Coffee And Beverages Limited,Unclassified,VINCOFE.NS,INR
VINDHYATEL,Vindhya Telelinks Limited,Unclassified,VINDHYATEL.NS,INR
VINEETLAB,Vineet Laboratories Limited,Unclassified,VINEETLAB.NS,INR
VINNY,Vinny Overseas Limited,Unclassified,VINNY.NS,INR
VINYLINDIA,Vinyl Chemicals (India) Limited,Unclassified,VINYLINDIA.NS,INR
VIPCLOTHNG,VIP Clothing Limited,Unclassified,VIPCLOTHNG.NS,INR
VIPIND,VIP Industries Limited,Unclassified,VIPIND.NS,INR
VIPULLTD,Vipul Limited,Unclassified,VIPULLTD.NS,INR
VIRINCHI,Virinchi Limited,Unclassified,VIRINCHI.NS,INR
VISAKAIND,Visaka Industries Limited,Unclassified,VISAKAIND.NS,INR
VISASTEEL,Visa Steel Limited,Unclassified,VISASTEEL.NS,INR
VISHNU,Vishnu Chemicals Limited,Unclassified,VISHNU.NS,INR
VISHWARAJ,Vishwaraj Sugar Industries Limited,Unclassified,VISHWARAJ.NS,INR
VITAL,Vital Chemtech Limited,Unclassified,VITAL.NS,INR
VIVIDHA,Visagar Polytex Limited,Unclassified,VIVIDHA.NS,INR
VIVIMEDLAB,Vivimed Labs Limited,Unclassified,VIVIMEDLAB.NS,INR
VIYASH,Viyash Scientific Limited,Unclassified,VIYASH.NS,INR
VLEGOV,VL E-Governance & IT Solutions Limited,Unclassified,VLEGOV.NS,INR
VLSFINANCE,VLS Finance Limited,Unclassified,VLSFINANCE.NS,INR
VMART,V-Mart Retail Limited,Unclassified,VMART.NS,INR
VMM,Vishal Mega Mart Limited,Unclassified,VMM.NS,INR
VMSTMT,VMS TMT Limited,Unclassified,VMSTMT.NS,INR
VOLTAMP,Voltamp Transformers Limited,Unclassified,VOLTAMP.NS,INR
VOLTAS,Voltas Limited,Unclassified,VOLTAS.NS,INR
VPRPL,Vishnu Prakash R Punglia Limited,Unclassified,VPRPL.NS,INR
VRAJ,Vraj Iron and Steel Limited,Unclassified,VRAJ.NS,INR
VRLLOG,VRL Logistics Limited,Unclassified,VRLLOG.NS,INR
VSSL,Vardhman Special Steels Limited,Unclassified,VSSL.NS,INR
VSTIND,VST Industries Limited,Unclassified,VSTIND.NS,INR
VSTL,Vibhor Steel Tubes Limited,Unclassified,VSTL.NS,INR
VSTTILLERS,V.S.T Tillers Tractors Limited,Unclassified,VSTTILLERS.NS,INR
VTL,Vardhman Textiles Limited,Unclassified,VTL.NS,INR
WAAREEENER,Waaree Energies Limited,Unclassified,WAAREEENER.NS,INR
WAAREEINDO,Indosolar Limited,Unclassified,WAAREEINDO.NS,INR
WAAREERTL,Waaree Renewable Technologies Limited,Unclassified,WAAREERTL.NS,INR
WABAG,VA Tech Wabag Limited,Unclassified,WABAG.NS,INR
WAKEFIT,Wakefit Innovations Limited,Unclassified,WAKEFIT.NS,INR
WALCHANNAG,Walchandnagar Industries Limited,Unclassified,WALCHANNAG.NS,INR
WANBURY,Wanbury Limited,Unclassified,WANBURY.NS,INR
WCIL,Western Carriers (India) Limited,Unclassified,WCIL.NS,INR
WEALTH,Wealth First Portfolio Managers Limited,Unclassified,WEALTH.NS,INR
WEBELSOLAR,Websol Energy System Limited,Unclassified,WEBELSOLAR.NS,INR
WEIZMANIND,Weizmann Limited,Unclassified,WEIZMANIND.NS,INR
WEL,Wonder Electricals Limited,Unclassified,WEL.NS,INR
WELCORP,Welspun Corp Limited,Unclassified,WELCORP.NS,INR
WELENT,Welspun Enterprises Limited,Unclassified,WELENT.NS,INR
WELINV,Welspun Investments and Commercials Limited,Unclassified,WELINV.NS,INR
WELSPUNLIV,Welspun Living Limited,Unclassified,WELSPUNLIV.NS,INR
WENDT,Wendt (India) Limited,Unclassified,WENDT.NS,INR
WESTLIFE,WESTLIFE FOODWORLD LIMITED,Unclassified,WESTLIFE.NS,INR
WEWIN,WE WIN LIMITED,Unclassified,WEWIN.NS,INR
WEWORK,WeWork India Management Limited,Unclassified,WEWORK.NS,INR
WHEELS,Wheels India Limited,Unclassified,WHEELS.NS,INR
WHIRLPOOL,Whirlpool of India Limited,Unclassified,WHIRLPOOL.NS,INR
WILLAMAGOR,Williamson Magor & Company Limited,Unclassified,WILLAMAGOR.NS,INR
WINDLAS,Windlas Biotech Limited,Unclassified,WINDLAS.NS,INR
WINDMACHIN,Windsor Machines Limited,Unclassified,WINDMACHIN.NS,INR
WINSOME,Winsome Yarns Limited,Unclassified,WINSOME.NS,INR
WIPL,The Western India Plywoods Limited,Unclassified,WIPL.NS,INR
WIPRO,Wipro Limited,Unclassified,WIPRO.NS,INR
WOCKPHARMA,Wockhardt Limited,Unclassified,WOCKPHARMA.NS,INR
WONDERLA,Wonderla Holidays Limited,Unclassified,WONDERLA.NS,INR
WORTHPERI,Worth Peripherals Limited,Unclassified,WORTHPERI.NS,INR
WSI,W S Industries (I) Limited,Unclassified,WSI.NS,INR
WSTCSTPAPR,West Coast Paper Mills Limited,Unclassified,WSTCSTPAPR.NS,INR
XCHANGING,Xchanging Solutions Limited,Unclassified,XCHANGING.NS,INR
XELPMOC,Xelpmoc Design And Tech Limited,Unclassified,XELPMOC.NS,INR
XPROINDIA,Xpro India Limited,Unclassified,XPROINDIA.NS,INR
XTGLOBAL,Xtglobal Infotech Limited,Unclassified,XTGLOBAL.NS,INR
YASHO,Yasho Industries Limited,Unclassified,YASHO.NS,INR
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,Unclassified,YATHARTH.NS,INR
YATRA,Yatra Online Limited,Unclassified,YATRA.NS,INR
YESBANK,Yes Bank Limited,Unclassified,YESBANK.NS,INR
YUKEN,Yuken India Limited,Unclassified,YUKEN.NS,INR
ZAGGLE,Zaggle Prepaid Ocean Services Limited,Unclassified,ZAGGLE.NS,INR
ZEEL,Zee Entertainment Enterprises Limited,Unclassified,ZEEL.NS,INR
ZEELEARN,Zee Learn Limited,Unclassified,ZEELEARN.NS,INR
ZEEMEDIA,Zee Media Corporation Limited,Unclassified,ZEEMEDIA.NS,INR
ZENITHEXPO,Zenith Exports Limited,Unclassified,ZENITHEXPO.NS,INR
ZENITHSTL,Zenith Steel Pipes & Industries Limited,Unclassified,ZENITHSTL.NS,INR
ZENSARTECH,Zensar Technologies Limited,Unclassified,ZENSARTECH.NS,INR
ZENTEC,Zen Technologies Limited,Unclassified,ZENTEC.NS,INR
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,Unclassified,ZFCVINDIA.NS,INR
ZIMLAB,Zim Laboratories Limited,Unclassified,ZIMLAB.NS,INR
ZODIAC,Zodiac Energy Limited,Unclassified,ZODIAC.NS,INR
ZODIACLOTH,Zodiac Clothing Company Limited,Unclassified,ZODIACLOTH.NS,INR
ZOTA,Zota Health Care LImited,Unclassified,ZOTA.NS,INR
ZUARI,Zuari Agro Chemicals Limited,Unclassified,ZUARI.NS,INR
ZUARIIND,ZUARI INDUSTRIES LIMITED,Unclassified,ZUARIIND.NS,INR
ZYDUSLIFE,Zydus Lifesciences Limited,Unclassified,ZYDUSLIFE.NS,INR
ZYDUSWELL,Zydus Wellness Limited,Unclassified,ZYDUSWELL.NS,INR
